GEO,FREQ,TIME_PERIOD,POPREF_MEASURE,OBS_VALUE_NIVEAU
2025-COM-14057,A,2023,PTOT,1608.0
2025-COM-10183,A,2023,PTOT,37.0
2025-COM-10231,A,2023,PTOT,626.0
2025-COM-10155,A,2023,PTOT,184.0
2025-COM-10119,A,2023,PTOT,165.0
2025-COM-10225,A,2023,PMUN,234.0
2025-COM-10193,A,2023,PMUN,298.0
2025-COM-10089,A,2023,PCAP,7.0
2025-COM-10109,A,2023,PMUN,211.0
2025-COM-10141,A,2023,PMUN,708.0
2025-COM-10229,A,2023,PCAP,1.0
2025-COM-10202,A,2023,PCAP,75.0
2025-COM-10100,A,2023,PCAP,22.0
2025-COM-02165,A,2023,PTOT,1588.0
2025-COM-02219,A,2023,PTOT,258.0
2025-COM-02336,A,2023,PMUN,971.0
2025-COM-02221,A,2023,PCAP,4.0
2025-COM-02210,A,2023,PTOT,359.0
2025-COM-02249,A,2023,PCAP,3.0
2025-COM-02265,A,2023,PCAP,1.0
2025-COM-02249,A,2023,PTOT,105.0
2025-COM-02328,A,2023,PTOT,545.0
2025-COM-02208,A,2023,PTOT,263.0
2025-COM-02226,A,2023,PMUN,1808.0
2025-COM-02284,A,2023,PTOT,98.0
2025-COM-09202,A,2023,PTOT,319.0
2025-COM-09213,A,2023,PCAP,2.0
2025-COM-09121,A,2023,PTOT,868.0
2025-COM-09177,A,2023,PMUN,283.0
2025-COM-09198,A,2023,PMUN,224.0
2025-COM-09154,A,2023,PCAP,1.0
2025-COM-09138,A,2023,PMUN,186.0
2025-COM-09083,A,2023,PTOT,23.0
2025-COM-09077,A,2023,PMUN,191.0
2025-COM-09189,A,2023,PMUN,166.0
2025-COM-09075,A,2023,PMUN,300.0
2025-COM-09074,A,2023,PCAP,7.0
2025-COM-09035,A,2023,PCAP,3.0
2025-COM-09069,A,2023,PCAP,0.0
2025-COM-08462,A,2023,PCAP,2.0
2025-COM-09014,A,2023,PTOT,199.0
2025-COM-09004,A,2023,PTOT,123.0
2025-COM-08487,A,2023,PMUN,1803.0
2025-COM-08433,A,2023,PCAP,0.0
2025-COM-08489,A,2023,PTOT,212.0
2025-COM-09025,A,2023,PCAP,2.0
2025-COM-09072,A,2023,PCAP,1.0
2025-COM-08503,A,2023,PCAP,1.0
2025-COM-08477,A,2023,PMUN,102.0
2025-COM-12198,A,2023,PCAP,56.0
2025-COM-12180,A,2023,PCAP,2.0
2025-COM-12106,A,2023,PMUN,561.0
2025-COM-12170,A,2023,PMUN,434.0
2025-COM-12065,A,2023,PTOT,479.0
2025-COM-12068,A,2023,PTOT,908.0
2025-COM-12103,A,2023,PMUN,286.0
2025-COM-12141,A,2023,PTOT,245.0
2025-COM-12206,A,2023,PTOT,637.0
2025-COM-12124,A,2023,PTOT,328.0
2025-COM-12062,A,2023,PTOT,349.0
2025-COM-12193,A,2023,PCAP,4.0
2025-COM-10072,A,2023,PCAP,0.0
2025-COM-09306,A,2023,PTOT,3119.0
2025-COM-09257,A,2023,PMUN,649.0
2025-COM-09268,A,2023,PMUN,1391.0
2025-COM-09260,A,2023,PMUN,29.0
2025-COM-10080,A,2023,PTOT,1020.0
2025-COM-10026,A,2023,PMUN,34.0
2025-COM-09253,A,2023,PMUN,361.0
2025-COM-09292,A,2023,PTOT,42.0
2025-COM-10045,A,2023,PCAP,3.0
2025-COM-09323,A,2023,PMUN,92.0
2025-COM-10025,A,2023,PCAP,5.0
2025-ARR-943,A,2023,PCAP,2831.0
2025-ARR-411,A,2023,PMUN,151546.0
2025-ARR-821,A,2023,PCAP,1633.0
2025-ARR-373,A,2023,PCAP,2798.0
2025-ARR-413,A,2023,PMUN,109789.0
2025-ARR-013,A,2023,PCAP,2197.0
2025-ARR-579,A,2023,PCAP,5852.0
2025-ARR-323,A,2023,PMUN,41216.0
2025-ARR-293,A,2023,PCAP,3532.0
2025-ARR-303,A,2023,PMUN,40020.0
2025-ARR-121,A,2023,PCAP,2548.0
2025-ARR-351,A,2023,PCAP,4448.0
2025-COM-14379,A,2023,PTOT,357.0
2025-COM-14343,A,2023,PCAP,1.0
2025-COM-14227,A,2023,PTOT,222.0
2025-COM-14298,A,2023,PMUN,129.0
2025-COM-14270,A,2023,PMUN,366.0
2025-COM-14409,A,2023,PMUN,2231.0
2025-COM-14202,A,2023,PTOT,257.0
2025-COM-14344,A,2023,PMUN,382.0
2025-COM-14276,A,2023,PTOT,341.0
2025-COM-14327,A,2023,PCAP,202.0
2025-COM-14250,A,2023,PCAP,6.0
2025-COM-14284,A,2023,PCAP,1.0
2025-COM-07122,A,2023,PMUN,1911.0
2025-COM-07137,A,2023,PMUN,44.0
2025-COM-07054,A,2023,PCAP,10.0
2025-COM-07095,A,2023,PMUN,470.0
2025-COM-07093,A,2023,PTOT,274.0
2025-COM-07131,A,2023,PTOT,459.0
2025-COM-07027,A,2023,PTOT,1824.0
2025-COM-07148,A,2023,PMUN,146.0
2025-COM-07047,A,2023,PMUN,91.0
2025-COM-07133,A,2023,PTOT,286.0
2025-COM-07131,A,2023,PMUN,429.0
2025-COM-07165,A,2023,PCAP,19.0
2025-COM-08048,A,2023,PMUN,389.0
2025-COM-08191,A,2023,PCAP,28.0
2025-COM-08031,A,2023,PTOT,41.0
2025-COM-08153,A,2023,PMUN,342.0
2025-COM-08085,A,2023,PMUN,224.0
2025-COM-08193,A,2023,PTOT,270.0
2025-COM-08110,A,2023,PTOT,174.0
2025-COM-08036,A,2023,PCAP,5.0
2025-COM-08167,A,2023,PCAP,1.0
2025-COM-08189,A,2023,PTOT,154.0
2025-COM-08092,A,2023,PCAP,4.0
2025-COM-08055,A,2023,PTOT,416.0
2025-COM-02404,A,2023,PTOT,171.0
2025-COM-02460,A,2023,PMUN,203.0
2025-COM-02510,A,2023,PTOT,140.0
2025-COM-02368,A,2023,PCAP,22.0
2025-COM-02438,A,2023,PMUN,249.0
2025-COM-02375,A,2023,PCAP,6.0
2025-COM-02441,A,2023,PMUN,203.0
2025-COM-02418,A,2023,PTOT,228.0
2025-COM-02379,A,2023,PCAP,125.0
2025-COM-02492,A,2023,PCAP,6.0
2025-COM-02406,A,2023,PCAP,0.0
2025-COM-02378,A,2023,PMUN,125.0
2025-COM-07309,A,2023,PMUN,1534.0
2025-COM-07203,A,2023,PMUN,121.0
2025-COM-07305,A,2023,PTOT,425.0
2025-COM-07242,A,2023,PCAP,2.0
2025-COM-07257,A,2023,PCAP,1.0
2025-COM-07257,A,2023,PTOT,128.0
2025-COM-07326,A,2023,PTOT,108.0
2025-COM-07318,A,2023,PMUN,203.0
2025-COM-07337,A,2023,PCAP,86.0
2025-COM-08015,A,2023,PMUN,100.0
2025-COM-07298,A,2023,PCAP,19.0
2025-COM-07268,A,2023,PTOT,1004.0
2025-COM-07013,A,2023,PCAP,22.0
2025-COM-06070,A,2023,PCAP,6.0
2025-COM-06130,A,2023,PTOT,3748.0
2025-COM-06120,A,2023,PTOT,1441.0
2025-COM-06157,A,2023,PTOT,20253.0
2025-COM-06037,A,2023,PMUN,332.0
2025-COM-06116,A,2023,PCAP,3.0
2025-COM-06095,A,2023,PCAP,199.0
2025-COM-06076,A,2023,PCAP,0.0
2025-COM-07004,A,2023,PCAP,1.0
2025-COM-06088,A,2023,PCAP,2973.0
2025-COM-06131,A,2023,PCAP,0.0
2025-COM-02676,A,2023,PMUN,1697.0
2025-COM-02645,A,2023,PTOT,228.0
2025-COM-02555,A,2023,PMUN,2134.0
2025-COM-02548,A,2023,PCAP,6.0
2025-COM-02687,A,2023,PMUN,328.0
2025-COM-02515,A,2023,PMUN,51.0
2025-COM-02677,A,2023,PCAP,3.0
2025-COM-02569,A,2023,PMUN,438.0
2025-COM-02676,A,2023,PTOT,1722.0
2025-COM-02547,A,2023,PCAP,2.0
2025-COM-02648,A,2023,PCAP,34.0
2025-COM-02681,A,2023,PTOT,288.0
2025-COM-10431,A,2023,PTOT,99.0
2025-COM-11092,A,2023,PTOT,103.0
2025-COM-11074,A,2023,PCAP,10.0
2025-COM-11116,A,2023,PTOT,4135.0
2025-COM-11025,A,2023,PMUN,300.0
2025-COM-11140,A,2023,PMUN,1275.0
2025-COM-10433,A,2023,PMUN,245.0
2025-COM-11063,A,2023,PCAP,12.0
2025-COM-11069,A,2023,PMUN,46080.0
2025-COM-10429,A,2023,PMUN,253.0
2025-COM-10435,A,2023,PTOT,200.0
2025-COM-11051,A,2023,PCAP,1.0
2025-COM-03305,A,2023,PMUN,574.0
2025-COM-03265,A,2023,PCAP,73.0
2025-COM-03298,A,2023,PTOT,3602.0
2025-COM-03247,A,2023,PMUN,1116.0
2025-COM-03255,A,2023,PCAP,2.0
2025-COM-03320,A,2023,PCAP,15.0
2025-COM-03297,A,2023,PMUN,1457.0
2025-COM-04007,A,2023,PTOT,73.0
2025-COM-03291,A,2023,PCAP,11.0
2025-COM-04025,A,2023,PCAP,11.0
2025-COM-03257,A,2023,PTOT,798.0
2025-COM-04034,A,2023,PTOT,1138.0
2025-COM-12274,A,2023,PCAP,2.0
2025-COM-13050,A,2023,PTOT,10272.0
2025-COM-12275,A,2023,PCAP,1.0
2025-COM-12277,A,2023,PTOT,513.0
2025-COM-13029,A,2023,PTOT,1699.0
2025-COM-12220,A,2023,PTOT,327.0
2025-COM-13076,A,2023,PTOT,3622.0
2025-COM-13005,A,2023,PCAP,391.0
2025-COM-12232,A,2023,PTOT,290.0
2025-COM-13006,A,2023,PCAP,33.0
2025-COM-13010,A,2023,PMUN,4266.0
2025-COM-12288,A,2023,PCAP,52.0
2025-COM-04129,A,2023,PTOT,54.0
2025-COM-04070,A,2023,PTOT,18764.0
2025-COM-04144,A,2023,PTOT,350.0
2025-COM-04128,A,2023,PCAP,9.0
2025-COM-04173,A,2023,PTOT,1050.0
2025-COM-04159,A,2023,PCAP,0.0
2025-COM-04228,A,2023,PCAP,0.0
2025-COM-04079,A,2023,PTOT,1459.0
2025-COM-04183,A,2023,PCAP,2.0
2025-COM-05009,A,2023,PTOT,103.0
2025-COM-04224,A,2023,PTOT,104.0
2025-COM-04194,A,2023,PTOT,100.0
2025-COM-02690,A,2023,PMUN,67.0
2025-COM-02814,A,2023,PTOT,172.0
2025-COM-03005,A,2023,PTOT,323.0
2025-COM-02726,A,2023,PMUN,178.0
2025-COM-02827,A,2023,PTOT,315.0
2025-COM-03019,A,2023,PTOT,1682.0
2025-COM-02805,A,2023,PCAP,39.0
2025-COM-02053,A,2023,PCAP,12.0
2025-COM-02719,A,2023,PCAP,37.0
2025-COM-02789,A,2023,PTOT,2617.0
2025-COM-02696,A,2023,PCAP,2.0
2025-COM-02780,A,2023,PMUN,1324.0
2025-COM-14654,A,2023,PTOT,7458.0
2025-COM-14587,A,2023,PCAP,46.0
2025-COM-14452,A,2023,PMUN,601.0
2025-COM-14514,A,2023,PMUN,5145.0
2025-COM-14511,A,2023,PCAP,0.0
2025-COM-14579,A,2023,PTOT,1335.0
2025-COM-14663,A,2023,PMUN,2443.0
2025-COM-14453,A,2023,PCAP,7.0
2025-COM-14449,A,2023,PCAP,5.0
2025-COM-14492,A,2023,PCAP,7.0
2025-COM-14614,A,2023,PTOT,767.0
2025-COM-14563,A,2023,PMUN,446.0
2025-COM-10345,A,2023,PTOT,385.0
2025-COM-10405,A,2023,PCAP,0.0
2025-COM-10258,A,2023,PTOT,277.0
2025-COM-10287,A,2023,PCAP,18.0
2025-COM-10401,A,2023,PTOT,2265.0
2025-COM-10379,A,2023,PCAP,5.0
2025-COM-10423,A,2023,PMUN,405.0
2025-COM-10293,A,2023,PCAP,3.0
2025-COM-10263,A,2023,PMUN,475.0
2025-COM-10276,A,2023,PMUN,343.0
2025-COM-10424,A,2023,PTOT,67.0
2025-COM-10313,A,2023,PTOT,328.0
2025-ARR-643,A,2023,PMUN,317262.0
2025-ARR-684,A,2023,PTOT,364903.0
2025-ARR-573,A,2023,PTOT,237248.0
2025-ARR-492,A,2023,PTOT,234918.0
2025-ARR-612,A,2023,PMUN,107097.0
2025-ARR-873,A,2023,PTOT,38491.0
2025-ARR-123,A,2023,PTOT,90172.0
2025-ARR-861,A,2023,PMUN,107054.0
2025-ARR-082,A,2023,PTOT,37884.0
2025-ARR-841,A,2023,PMUN,127585.0
2025-ARR-633,A,2023,PTOT,80941.0
2025-ARR-912,A,2023,PMUN,550545.0
2025-COM-08275,A,2023,PMUN,210.0
2025-COM-08219,A,2023,PTOT,121.0
2025-COM-08210,A,2023,PMUN,110.0
2025-COM-08302,A,2023,PCAP,72.0
2025-COM-08243,A,2023,PCAP,0.0
2025-COM-08278,A,2023,PMUN,71.0
2025-COM-08293,A,2023,PCAP,5.0
2025-COM-08280,A,2023,PMUN,69.0
2025-COM-08386,A,2023,PTOT,348.0
2025-COM-08357,A,2023,PMUN,754.0
2025-COM-08350,A,2023,PCAP,6.0
2025-COM-08317,A,2023,PTOT,118.0
2025-DEP-40,A,2023,PTOT,445828.0
2025-FRANCE-FM,A,2023,PCAP,1179736.0
2025-DEP-75,A,2023,PCAP,15634.0
2025-FRANCE-F,A,2023,PTOT,69294105.0
2025-DEP-79,A,2023,PCAP,10542.0
2025-DEP-19,A,2023,PMUN,240826.0
2025-DEP-49,A,2023,PMUN,833776.0
2025-COM-01453,A,2023,PTOT,732.0
2025-DEP-70,A,2023,PCAP,5917.0
2025-REG-03,A,2023,PTOT,296053.0
2025-REG-53,A,2023,PCAP,87701.0
2025-COM-01042,A,2023,PMUN,286.0
2025-COM-11335,A,2023,PCAP,0.0
2025-COM-11377,A,2023,PCAP,0.0
2025-COM-11438,A,2023,PMUN,362.0
2025-COM-11389,A,2023,PCAP,0.0
2025-COM-12031,A,2023,PMUN,327.0
2025-COM-11336,A,2023,PCAP,5.0
2025-COM-11395,A,2023,PMUN,25.0
2025-COM-11345,A,2023,PCAP,2.0
2025-COM-11413,A,2023,PTOT,527.0
2025-COM-11416,A,2023,PMUN,276.0
2025-COM-11380,A,2023,PCAP,2.0
2025-COM-11375,A,2023,PCAP,0.0
2025-COM-10116,A,2023,PTOT,316.0
2025-COM-10186,A,2023,PMUN,528.0
2025-COM-10168,A,2023,PMUN,79.0
2025-COM-10167,A,2023,PTOT,87.0
2025-COM-10149,A,2023,PMUN,330.0
2025-COM-10085,A,2023,PMUN,60.0
2025-COM-10130,A,2023,PTOT,103.0
2025-COM-10162,A,2023,PMUN,269.0
2025-COM-10212,A,2023,PMUN,108.0
2025-COM-10098,A,2023,PTOT,297.0
2025-COM-10103,A,2023,PTOT,157.0
2025-COM-10165,A,2023,PTOT,345.0
2025-COM-02116,A,2023,PMUN,131.0
2025-COM-02070,A,2023,PTOT,442.0
2025-COM-02071,A,2023,PMUN,631.0
2025-COM-02051,A,2023,PTOT,388.0
2025-COM-02003,A,2023,PTOT,1029.0
2025-COM-02125,A,2023,PTOT,185.0
2025-COM-02054,A,2023,PMUN,516.0
2025-COM-02061,A,2023,PCAP,2.0
2025-COM-02021,A,2023,PCAP,1.0
2025-COM-02102,A,2023,PTOT,184.0
2025-COM-02023,A,2023,PMUN,96.0
2025-COM-02136,A,2023,PMUN,123.0
2025-COM-01284,A,2023,PMUN,732.0
2025-COM-01350,A,2023,PCAP,50.0
2025-COM-01431,A,2023,PCAP,29.0
2025-COM-01290,A,2023,PCAP,32.0
2025-COM-01332,A,2023,PTOT,859.0
2025-COM-01336,A,2023,PMUN,1229.0
2025-COM-01370,A,2023,PTOT,1825.0
2025-COM-01359,A,2023,PCAP,2.0
2025-COM-01309,A,2023,PCAP,3.0
2025-COM-01443,A,2023,PCAP,94.0
2025-COM-01332,A,2023,PMUN,841.0
2025-COM-01319,A,2023,PCAP,9.0
2025-COM-01258,A,2023,PCAP,23.0
2025-COM-01102,A,2023,PTOT,1009.0
2025-COM-01193,A,2023,PTOT,233.0
2025-COM-01173,A,2023,PTOT,13912.0
2025-COM-01194,A,2023,PTOT,6342.0
2025-COM-01102,A,2023,PMUN,990.0
2025-COM-01229,A,2023,PMUN,1257.0
2025-COM-01089,A,2023,PMUN,2443.0
2025-COM-01085,A,2023,PMUN,388.0
2025-COM-01063,A,2023,PCAP,16.0
2025-COM-01124,A,2023,PTOT,708.0
2025-COM-01146,A,2023,PMUN,456.0
2025-COM-03122,A,2023,PTOT,248.0
2025-COM-03058,A,2023,PMUN,220.0
2025-COM-03159,A,2023,PMUN,763.0
2025-COM-03091,A,2023,PTOT,436.0
2025-COM-03069,A,2023,PMUN,317.0
2025-COM-03132,A,2023,PTOT,568.0
2025-COM-03108,A,2023,PCAP,6.0
2025-COM-03119,A,2023,PTOT,391.0
2025-COM-03081,A,2023,PCAP,5.0
2025-COM-03046,A,2023,PCAP,17.0
2025-COM-03075,A,2023,PCAP,2.0
2025-COM-03048,A,2023,PMUN,1316.0
2025-COM-05132,A,2023,PTOT,2148.0
2025-COM-05036,A,2023,PMUN,1234.0
2025-COM-05179,A,2023,PCAP,147.0
2025-COM-05050,A,2023,PCAP,11.0
2025-COM-05086,A,2023,PTOT,104.0
2025-COM-05024,A,2023,PMUN,204.0
2025-COM-05171,A,2023,PCAP,4.0
2025-COM-06005,A,2023,PTOT,175.0
2025-COM-06004,A,2023,PMUN,77637.0
2025-COM-05165,A,2023,PTOT,248.0
2025-COM-05037,A,2023,PTOT,560.0
2025-COM-05038,A,2023,PTOT,314.0
2025-COM-14050,A,2023,PMUN,193.0
2025-COM-14064,A,2023,PCAP,6.0
2025-COM-14131,A,2023,PMUN,224.0
2025-COM-14140,A,2023,PTOT,374.0
2025-COM-14160,A,2023,PTOT,172.0
2025-COM-13096,A,2023,PMUN,2433.0
2025-COM-14091,A,2023,PCAP,1.0
2025-COM-14016,A,2023,PCAP,11.0
2025-COM-14111,A,2023,PMUN,456.0
2025-COM-14120,A,2023,PTOT,1432.0
2025-COM-13100,A,2023,PTOT,9773.0
2025-COM-14038,A,2023,PMUN,797.0
2025-COM-09062,A,2023,PCAP,6.0
2025-COM-09024,A,2023,PMUN,197.0
2025-COM-08459,A,2023,PTOT,136.0
2025-COM-09027,A,2023,PCAP,0.0
2025-COM-08496,A,2023,PCAP,1.0
2025-COM-08461,A,2023,PCAP,0.0
2025-COM-09001,A,2023,PCAP,1.0
2025-COM-09056,A,2023,PTOT,495.0
2025-COM-08479,A,2023,PTOT,222.0
2025-COM-08411,A,2023,PTOT,87.0
2025-COM-08416,A,2023,PMUN,185.0
2025-COM-09052,A,2023,PCAP,8.0
2025-COM-09198,A,2023,PTOT,230.0
2025-COM-09092,A,2023,PCAP,1.0
2025-COM-09088,A,2023,PTOT,20.0
2025-COM-09157,A,2023,PCAP,27.0
2025-COM-09098,A,2023,PTOT,76.0
2025-COM-09149,A,2023,PTOT,207.0
2025-COM-09194,A,2023,PMUN,3172.0
2025-COM-09133,A,2023,PMUN,24.0
2025-COM-09208,A,2023,PCAP,1.0
2025-COM-09203,A,2023,PMUN,164.0
2025-COM-09183,A,2023,PCAP,5.0
2025-COM-09077,A,2023,PTOT,192.0
2025-COM-10028,A,2023,PCAP,2.0
2025-COM-09318,A,2023,PTOT,129.0
2025-COM-10069,A,2023,PCAP,2.0
2025-COM-09279,A,2023,PMUN,47.0
2025-COM-10082,A,2023,PTOT,236.0
2025-COM-10018,A,2023,PCAP,16.0
2025-COM-09305,A,2023,PMUN,351.0
2025-COM-09328,A,2023,PCAP,8.0
2025-COM-10023,A,2023,PTOT,215.0
2025-COM-09277,A,2023,PTOT,660.0
2025-COM-09251,A,2023,PCAP,0.0
2025-COM-09247,A,2023,PCAP,2.0
2025-COM-11291,A,2023,PMUN,146.0
2025-COM-11285,A,2023,PTOT,1216.0
2025-COM-11194,A,2023,PCAP,3.0
2025-COM-11232,A,2023,PTOT,61.0
2025-COM-11229,A,2023,PCAP,1.0
2025-COM-11223,A,2023,PTOT,23.0
2025-COM-11155,A,2023,PTOT,79.0
2025-COM-11192,A,2023,PTOT,866.0
2025-COM-11321,A,2023,PCAP,0.0
2025-COM-11285,A,2023,PMUN,1187.0
2025-COM-11161,A,2023,PMUN,128.0
2025-COM-11192,A,2023,PCAP,20.0
2025-COM-07154,A,2023,PTOT,122.0
2025-COM-07056,A,2023,PTOT,945.0
2025-COM-07101,A,2023,PTOT,953.0
2025-COM-07106,A,2023,PCAP,1.0
2025-COM-07158,A,2023,PMUN,107.0
2025-COM-07179,A,2023,PMUN,136.0
2025-COM-07113,A,2023,PMUN,328.0
2025-COM-07029,A,2023,PCAP,8.0
2025-COM-07176,A,2023,PCAP,3.0
2025-COM-07083,A,2023,PCAP,11.0
2025-COM-07156,A,2023,PTOT,908.0
2025-COM-07088,A,2023,PCAP,1.0
2025-COM-11128,A,2023,PMUN,160.0
2025-COM-11048,A,2023,PCAP,16.0
2025-COM-11022,A,2023,PMUN,1115.0
2025-COM-10432,A,2023,PCAP,6.0
2025-COM-11035,A,2023,PCAP,4.0
2025-COM-11078,A,2023,PMUN,207.0
2025-COM-11029,A,2023,PTOT,63.0
2025-COM-10436,A,2023,PCAP,5.0
2025-COM-11033,A,2023,PTOT,1372.0
2025-COM-11037,A,2023,PMUN,979.0
2025-COM-10437,A,2023,PCAP,10.0
2025-COM-10432,A,2023,PTOT,72.0
2025-ARR-2B5,A,2023,PMUN,31823.0
2025-ARR-141,A,2023,PCAP,1451.0
2025-ARR-281,A,2023,PMUN,210717.0
2025-ARR-853,A,2023,PCAP,5626.0
2025-ARR-222,A,2023,PMUN,126751.0
2025-ARR-841,A,2023,PCAP,2374.0
2025-ARR-582,A,2023,PCAP,730.0
2025-ARR-111,A,2023,PCAP,4226.0
2025-ARR-024,A,2023,PMUN,106668.0
2025-ARR-052,A,2023,PCAP,3322.0
2025-ARR-682,A,2023,PCAP,4132.0
2025-ARR-391,A,2023,PCAP,3448.0
2025-COM-06020,A,2023,PTOT,671.0
2025-COM-06150,A,2023,PTOT,3113.0
2025-COM-06135,A,2023,PCAP,5.0
2025-COM-06044,A,2023,PTOT,8349.0
2025-COM-07019,A,2023,PCAP,714.0
2025-COM-06154,A,2023,PMUN,539.0
2025-COM-06047,A,2023,PMUN,103.0
2025-COM-06105,A,2023,PMUN,7292.0
2025-COM-06065,A,2023,PCAP,119.0
2025-COM-06161,A,2023,PMUN,17548.0
2025-COM-06063,A,2023,PCAP,0.0
2025-COM-06033,A,2023,PTOT,13935.0
2025-ARM-13209,A,2023,PTOT,78173.0
2025-COM-12234,A,2023,PMUN,645.0
2025-COM-12273,A,2023,PCAP,10.0
2025-COM-13024,A,2023,PTOT,2687.0
2025-COM-12278,A,2023,PCAP,5.0
2025-COM-13066,A,2023,PTOT,6150.0
2025-COM-12291,A,2023,PTOT,366.0
2025-COM-12305,A,2023,PTOT,1229.0
2025-ARM-13205,A,2023,PTOT,45974.0
2025-ARM-13202,A,2023,PCAP,67.0
2025-COM-12237,A,2023,PTOT,689.0
2025-COM-12261,A,2023,PTOT,128.0
2025-COM-12086,A,2023,PCAP,10.0
2025-COM-12057,A,2023,PMUN,952.0
2025-COM-12205,A,2023,PMUN,777.0
2025-COM-12159,A,2023,PMUN,555.0
2025-COM-12176,A,2023,PTOT,12679.0
2025-COM-12162,A,2023,PTOT,1133.0
2025-COM-12230,A,2023,PCAP,10.0
2025-COM-12149,A,2023,PMUN,133.0
2025-COM-12158,A,2023,PMUN,319.0
2025-COM-12161,A,2023,PTOT,569.0
2025-COM-12140,A,2023,PCAP,24.0
2025-COM-12098,A,2023,PTOT,517.0
2025-COM-08022,A,2023,PTOT,363.0
2025-COM-07301,A,2023,PCAP,19.0
2025-COM-07264,A,2023,PCAP,64.0
2025-COM-07323,A,2023,PCAP,30.0
2025-COM-07265,A,2023,PCAP,54.0
2025-COM-07346,A,2023,PCAP,66.0
2025-COM-07284,A,2023,PTOT,198.0
2025-COM-07293,A,2023,PCAP,15.0
2025-COM-07310,A,2023,PTOT,929.0
2025-COM-07011,A,2023,PMUN,845.0
2025-COM-07253,A,2023,PTOT,172.0
2025-COM-07333,A,2023,PTOT,936.0
2025-COM-04067,A,2023,PMUN,65.0
2025-COM-04176,A,2023,PCAP,1.0
2025-COM-05010,A,2023,PMUN,828.0
2025-COM-04072,A,2023,PCAP,3.0
2025-COM-04231,A,2023,PMUN,245.0
2025-COM-04067,A,2023,PTOT,66.0
2025-COM-04169,A,2023,PTOT,111.0
2025-COM-04216,A,2023,PCAP,6.0
2025-COM-04158,A,2023,PTOT,375.0
2025-COM-04043,A,2023,PTOT,81.0
2025-COM-04162,A,2023,PTOT,271.0
2025-COM-04033,A,2023,PMUN,786.0
2025-COM-14384,A,2023,PCAP,59.0
2025-COM-14278,A,2023,PTOT,1276.0
2025-COM-14269,A,2023,PMUN,237.0
2025-COM-14419,A,2023,PMUN,252.0
2025-COM-14191,A,2023,PMUN,4268.0
2025-COM-14329,A,2023,PTOT,149.0
2025-COM-14256,A,2023,PCAP,5.0
2025-COM-14277,A,2023,PTOT,2070.0
2025-COM-14337,A,2023,PMUN,324.0
2025-COM-14336,A,2023,PCAP,4.0
2025-COM-14299,A,2023,PMUN,806.0
2025-COM-14285,A,2023,PTOT,79.0
2025-COM-02832,A,2023,PTOT,182.0
2025-COM-02763,A,2023,PMUN,197.0
2025-COM-02772,A,2023,PCAP,5.0
2025-COM-02675,A,2023,PCAP,1.0
2025-COM-03016,A,2023,PCAP,1.0
2025-COM-02753,A,2023,PMUN,341.0
2025-COM-02762,A,2023,PTOT,174.0
2025-COM-02762,A,2023,PMUN,172.0
2025-COM-03023,A,2023,PCAP,228.0
2025-COM-03010,A,2023,PMUN,402.0
2025-COM-02790,A,2023,PCAP,8.0
2025-COM-02766,A,2023,PTOT,242.0
2025-COM-02391,A,2023,PTOT,234.0
2025-COM-02467,A,2023,PTOT,48.0
2025-COM-02414,A,2023,PMUN,203.0
2025-COM-02398,A,2023,PTOT,291.0
2025-COM-02342,A,2023,PTOT,131.0
2025-COM-02408,A,2023,PMUN,24220.0
2025-COM-02417,A,2023,PMUN,125.0
2025-COM-02341,A,2023,PMUN,258.0
2025-COM-02386,A,2023,PMUN,224.0
2025-COM-02361,A,2023,PMUN,4490.0
2025-COM-02507,A,2023,PTOT,30.0
2025-COM-02392,A,2023,PMUN,328.0
2025-COM-08133,A,2023,PCAP,6.0
2025-COM-08207,A,2023,PMUN,226.0
2025-COM-08128,A,2023,PCAP,2.0
2025-COM-08173,A,2023,PMUN,1683.0
2025-COM-08176,A,2023,PCAP,1.0
2025-COM-08200,A,2023,PTOT,183.0
2025-COM-08164,A,2023,PCAP,9.0
2025-COM-08135,A,2023,PMUN,168.0
2025-COM-08126,A,2023,PTOT,219.0
2025-COM-08172,A,2023,PCAP,1.0
2025-COM-08137,A,2023,PMUN,423.0
2025-COM-08164,A,2023,PMUN,346.0
2025-COM-02592,A,2023,PMUN,191.0
2025-COM-02625,A,2023,PCAP,1.0
2025-COM-02540,A,2023,PCAP,36.0
2025-COM-02542,A,2023,PCAP,1.0
2025-COM-02533,A,2023,PMUN,117.0
2025-COM-02573,A,2023,PCAP,1.0
2025-COM-02653,A,2023,PTOT,460.0
2025-COM-02610,A,2023,PMUN,726.0
2025-COM-02607,A,2023,PTOT,101.0
2025-COM-02527,A,2023,PCAP,5.0
2025-COM-02559,A,2023,PCAP,7.0
2025-COM-02612,A,2023,PMUN,115.0
2025-COM-14426,A,2023,PTOT,177.0
2025-COM-14448,A,2023,PCAP,0.0
2025-COM-14495,A,2023,PMUN,587.0
2025-COM-14449,A,2023,PMUN,422.0
2025-COM-14569,A,2023,PTOT,248.0
2025-COM-14499,A,2023,PTOT,567.0
2025-COM-14547,A,2023,PTOT,155.0
2025-COM-14541,A,2023,PMUN,104.0
2025-COM-14652,A,2023,PMUN,72.0
2025-COM-14474,A,2023,PMUN,185.0
2025-COM-14590,A,2023,PTOT,137.0
